Age,Age Group,Attrition,Attrition Flag,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,Income Group,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,Tenure Group,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
47,Senior,No,0,Travel_Rarely,207,Research & Development,9,4,Life Sciences,1,1856,2,Female,64,3,1,Laboratory Technician,3,Single,2105,Low Income,5411,4,Y,No,12,3,3,80,0,7,2,3,2,New Employee,2,2,0
46,Senior,No,0,Travel_Rarely,706,Research & Development,2,2,Life Sciences,1,1857,4,Male,82,3,3,Manufacturing Director,4,Divorced,8578,Medium Income,19989,3,Y,No,14,3,3,80,1,12,4,2,9,Veteran,8,4,7
28,Young,No,0,Non-Travel,280,Human Resources,1,2,Life Sciences,1,1858,3,Male,43,3,1,Human Resources,4,Divorced,2706,Low Income,10494,1,Y,No,15,3,2,80,1,3,2,3,3,Experienced,2,2,2
29,Young,No,0,Travel_Rarely,726,Research & Development,29,1,Life Sciences,1,1859,4,Male,93,1,2,Healthcare Representative,3,Divorced,6384,Medium Income,21143,8,Y,No,17,3,4,80,2,11,3,3,7,Experienced,0,1,6
42,Mid-Career,No,0,Travel_Rarely,1142,Research & Development,8,3,Life Sciences,1,1860,4,Male,81,3,1,Laboratory Technician,3,Single,3968,Low Income,13624,4,Y,No,13,3,4,80,0,8,3,3,0,New Employee,0,0,0
32,Mid-Career,Yes,1,Travel_Rarely,414,Sales,2,4,Marketing,1,1862,3,Male,82,2,2,Sales Executive,2,Single,9907,Medium Income,26186,7,Y,Yes,12,3,3,80,0,7,3,2,2,New Employee,2,2,2
46,Senior,No,0,Travel_Rarely,1319,Sales,3,3,Technical Degree,1,1863,1,Female,45,4,4,Sales Executive,1,Divorced,13225,High Income,7739,2,Y,No,12,3,4,80,1,25,5,3,19,Veteran,17,2,8
27,Young,No,0,Travel_Rarely,728,Sales,23,1,Medical,1,1864,2,Female,36,2,2,Sales Representative,3,Married,3540,Low Income,7018,1,Y,No,21,4,4,80,1,9,5,3,9,Veteran,8,5,8
29,Young,No,0,Travel_Rarely,352,Human Resources,6,1,Medical,1,1865,4,Male,87,2,1,Human Resources,2,Married,2804,Low Income,15434,1,Y,No,11,3,4,80,0,1,3,3,1,New Employee,0,0,0
43,Mid-Career,No,0,Travel_Rarely,823,Research & Development,6,3,Medical,1,1866,1,Female,81,2,5,Manager,3,Married,19392,High Income,22539,7,Y,No,13,3,4,80,0,21,2,3,16,Veteran,12,6,14
48,Senior,No,0,Travel_Rarely,1224,Research & Development,10,3,Life Sciences,1,1867,4,Male,91,2,5,Research Director,2,Married,19665,High Income,13583,4,Y,No,12,3,4,80,0,29,3,3,22,Veteran,10,12,9
29,Young,Yes,1,Travel_Frequently,459,Research & Development,24,2,Life Sciences,1,1868,4,Male,73,2,1,Research Scientist,4,Single,2439,Low Income,14753,1,Y,Yes,24,4,2,80,0,1,3,2,1,New Employee,0,1,0
46,Senior,Yes,1,Travel_Rarely,1254,Sales,10,3,Life Sciences,1,1869,3,Female,64,3,3,Sales Executive,2,Married,7314,Medium Income,14011,5,Y,No,21,4,3,80,3,14,2,3,8,Veteran,7,0,7
27,Young,No,0,Travel_Frequently,1131,Research & Development,15,3,Life Sciences,1,1870,4,Female,77,2,1,Research Scientist,1,Married,4774,Low Income,23844,0,Y,No,19,3,4,80,1,8,2,2,7,Experienced,6,7,3
39,Mid-Career,No,0,Travel_Rarely,835,Research & Development,19,4,Other,1,1871,4,Male,41,3,2,Research Scientist,4,Divorced,3902,Low Income,5141,8,Y,No,14,3,2,80,3,7,2,3,2,New Employee,2,2,2
55,Senior,No,0,Travel_Rarely,836,Research & Development,2,4,Technical Degree,1,1873,2,Male,98,2,1,Research Scientist,4,Married,2662,Low Income,7975,8,Y,No,20,4,2,80,1,19,2,4,5,Experienced,2,0,4
28,Young,No,0,Travel_Rarely,1172,Sales,3,3,Medical,1,1875,2,Female,78,3,1,Sales Representative,2,Married,2856,Low Income,3692,1,Y,No,19,3,4,80,1,1,3,3,1,New Employee,0,0,0
30,Mid-Career,Yes,1,Travel_Rarely,945,Sales,9,3,Medical,1,1876,2,Male,89,3,1,Sales Representative,4,Single,1081,Low Income,16019,1,Y,No,13,3,3,80,0,1,3,2,1,New Employee,0,0,0
22,Young,Yes,1,Travel_Rarely,391,Research & Development,7,1,Life Sciences,1,1878,4,Male,75,3,1,Research Scientist,2,Single,2472,Low Income,26092,1,Y,Yes,23,4,1,80,0,1,2,3,1,New Employee,0,0,0
36,Mid-Career,No,0,Travel_Rarely,1266,Sales,10,4,Technical Degree,1,1880,2,Female,63,2,2,Sales Executive,3,Married,5673,Medium Income,6060,1,Y,Yes,13,3,1,80,1,10,4,3,10,Veteran,9,1,7
31,Mid-Career,No,0,Travel_Rarely,311,Research & Development,20,3,Life Sciences,1,1881,2,Male,89,3,2,Laboratory Technician,3,Divorced,4197,Low Income,18624,1,Y,No,11,3,1,80,1,10,2,3,10,Veteran,8,0,2
34,Mid-Career,No,0,Travel_Rarely,1480,Sales,4,3,Life Sciences,1,1882,3,Male,64,3,3,Sales Executive,4,Married,9713,Medium Income,24444,2,Y,Yes,13,3,4,80,3,9,3,3,5,Experienced,3,1,0
29,Young,No,0,Travel_Rarely,592,Research & Development,7,3,Life Sciences,1,1883,4,Male,59,3,1,Laboratory Technician,1,Single,2062,Low Income,19384,3,Y,No,14,3,2,80,0,11,2,3,3,Experienced,2,1,2
37,Mid-Career,No,0,Travel_Rarely,783,Research & Development,7,4,Medical,1,1885,4,Male,78,3,2,Research Scientist,1,Married,4284,Low Income,13588,5,Y,Yes,22,4,3,80,1,16,2,3,5,Experienced,3,0,4
35,Mid-Career,No,0,Travel_Rarely,219,Research & Development,16,2,Other,1,1886,4,Female,44,2,2,Manufacturing Director,2,Married,4788,Low Income,25388,0,Y,Yes,11,3,4,80,0,4,2,3,3,Experienced,2,0,2
45,Mid-Career,No,0,Travel_Rarely,556,Research & Development,25,2,Life Sciences,1,1888,2,Female,93,2,2,Manufacturing Director,4,Married,5906,Medium Income,23888,0,Y,No,13,3,4,80,2,10,2,2,9,Veteran,8,3,8
36,Mid-Career,No,0,Travel_Frequently,1213,Human Resources,2,1,Human Resources,1,1890,2,Male,94,2,2,Human Resources,4,Single,3886,Low Income,4223,1,Y,No,21,4,4,80,0,10,2,2,10,Veteran,1,0,8
40,Mid-Career,No,0,Travel_Rarely,1137,Research & Development,1,4,Life Sciences,1,1892,1,Male,98,3,4,Manager,1,Divorced,16823,High Income,18991,2,Y,No,11,3,1,80,1,22,3,3,19,Veteran,7,11,16
26,Young,No,0,Travel_Rarely,482,Research & Development,1,2,Life Sciences,1,1893,2,Female,90,2,1,Research Scientist,3,Married,2933,Low Income,14908,1,Y,Yes,13,3,3,80,1,1,3,2,1,New Employee,0,1,0
27,Young,No,0,Travel_Rarely,511,Sales,2,2,Medical,1,1898,1,Female,89,4,2,Sales Executive,3,Single,6500,Medium Income,26997,0,Y,No,14,3,2,80,0,9,5,2,8,Veteran,7,0,7
48,Senior,No,0,Travel_Frequently,117,Research & Development,22,3,Medical,1,1900,4,Female,58,3,4,Manager,4,Divorced,17174,High Income,2437,3,Y,No,11,3,2,80,1,24,3,3,22,Veteran,17,4,7
44,Mid-Career,No,0,Travel_Rarely,170,Research & Development,1,4,Life Sciences,1,1903,2,Male,78,4,2,Healthcare Representative,1,Married,5033,Medium Income,9364,2,Y,No,15,3,4,80,1,10,5,3,2,New Employee,0,2,2
34,Mid-Career,Yes,1,Non-Travel,967,Research & Development,16,4,Technical Degree,1,1905,4,Male,85,1,1,Research Scientist,1,Married,2307,Low Income,14460,1,Y,Yes,23,4,2,80,1,5,2,3,5,Experienced,2,3,0
56,Senior,Yes,1,Travel_Rarely,1162,Research & Development,24,2,Life Sciences,1,1907,1,Male,97,3,1,Laboratory Technician,4,Single,2587,Low Income,10261,1,Y,No,16,3,4,80,0,5,3,3,4,Experienced,2,1,0
36,Mid-Career,No,0,Travel_Rarely,335,Sales,17,2,Marketing,1,1908,3,Male,33,2,2,Sales Executive,2,Married,5507,Medium Income,16822,2,Y,No,16,3,3,80,2,12,1,1,4,Experienced,2,1,3
41,Mid-Career,No,0,Travel_Rarely,337,Sales,8,3,Marketing,1,1909,3,Female,54,3,2,Sales Executive,2,Married,4393,Low Income,26841,5,Y,No,21,4,3,80,1,14,3,3,5,Experienced,4,1,4
42,Mid-Career,No,0,Travel_Rarely,1396,Research & Development,6,3,Medical,1,1911,3,Male,83,3,3,Research Director,1,Married,13348,High Income,14842,9,Y,No,13,3,2,80,1,18,3,4,13,Veteran,7,5,7
31,Mid-Career,No,0,Travel_Rarely,1079,Sales,10,2,Medical,1,1912,3,Female,86,3,2,Sales Executive,4,Divorced,6583,Medium Income,20115,2,Y,Yes,11,3,4,80,1,8,2,3,5,Experienced,2,1,4
34,Mid-Career,No,0,Travel_Rarely,735,Sales,3,1,Medical,1,1915,4,Female,75,2,2,Sales Executive,4,Married,8103,Medium Income,16495,3,Y,Yes,12,3,3,80,0,9,3,2,4,Experienced,2,0,1
31,Mid-Career,No,0,Travel_Rarely,471,Research & Development,4,3,Medical,1,1916,1,Female,62,4,1,Laboratory Technician,3,Divorced,3978,Low Income,16031,8,Y,No,12,3,2,80,1,4,0,2,2,New Employee,2,2,2
26,Young,No,0,Travel_Frequently,1096,Research & Development,6,3,Other,1,1918,3,Male,61,4,1,Laboratory Technician,4,Married,2544,Low Income,7102,0,Y,No,18,3,1,80,1,8,3,3,7,Experienced,7,7,7
45,Mid-Career,No,0,Travel_Frequently,1297,Research & Development,1,4,Medical,1,1922,2,Male,44,3,2,Healthcare Representative,3,Single,5399,Medium Income,14511,4,Y,No,12,3,3,80,0,12,3,3,4,Experienced,2,0,3
33,Mid-Career,No,0,Travel_Rarely,217,Sales,10,4,Marketing,1,1924,2,Male,43,3,2,Sales Executive,3,Single,5487,Medium Income,10410,1,Y,No,14,3,2,80,0,10,2,2,10,Veteran,4,0,9
28,Young,No,0,Travel_Frequently,783,Sales,1,2,Life Sciences,1,1927,3,Male,42,2,2,Sales Executive,4,Married,6834,Medium Income,19255,1,Y,Yes,12,3,3,80,1,7,2,3,7,Experienced,7,0,7
29,Young,Yes,1,Travel_Frequently,746,Sales,24,3,Technical Degree,1,1928,3,Male,45,4,1,Sales Representative,1,Single,1091,Low Income,10642,1,Y,No,17,3,4,80,0,1,3,3,1,New Employee,0,0,0
39,Mid-Career,No,0,Non-Travel,1251,Sales,21,4,Life Sciences,1,1929,1,Female,32,1,2,Sales Executive,3,Married,5736,Medium Income,3987,6,Y,No,19,3,3,80,1,10,1,3,3,Experienced,2,1,2
27,Young,No,0,Travel_Rarely,1354,Research & Development,2,4,Technical Degree,1,1931,2,Male,41,3,1,Research Scientist,2,Married,2226,Low Income,6073,1,Y,No,11,3,3,80,1,6,3,2,5,Experienced,3,1,2
34,Mid-Career,No,0,Travel_Frequently,735,Research & Development,22,4,Other,1,1932,3,Male,86,2,2,Research Scientist,4,Married,5747,Medium Income,26496,1,Y,Yes,15,3,2,80,0,16,3,3,15,Veteran,10,6,11
28,Young,Yes,1,Travel_Rarely,1475,Sales,13,2,Marketing,1,1933,4,Female,84,3,2,Sales Executive,3,Single,9854,Medium Income,23352,3,Y,Yes,11,3,4,80,0,6,0,3,2,New Employee,0,2,2
47,Senior,No,0,Non-Travel,1169,Research & Development,14,4,Technical Degree,1,1934,3,Male,64,3,2,Research Scientist,2,Married,5467,Medium Income,2125,8,Y,No,18,3,3,80,1,16,4,4,8,Veteran,7,1,7
56,Senior,No,0,Travel_Rarely,1443,Sales,11,5,Marketing,1,1935,4,Female,89,2,2,Sales Executive,1,Married,5380,Medium Income,20328,4,Y,No,16,3,3,80,1,6,3,3,0,New Employee,0,0,0
39,Mid-Career,No,0,Travel_Rarely,867,Research & Development,9,2,Medical,1,1936,1,Male,87,3,2,Manufacturing Director,1,Married,5151,Medium Income,12315,1,Y,No,25,4,4,80,1,10,3,3,10,Veteran,0,7,9
38,Mid-Career,No,0,Travel_Frequently,1394,Research & Development,8,3,Medical,1,1937,4,Female,58,2,2,Research Scientist,2,Divorced,2133,Low Income,18115,1,Y,Yes,16,3,3,80,1,20,3,3,20,Veteran,11,0,7
58,Senior,No,0,Travel_Rarely,605,Sales,21,3,Life Sciences,1,1938,4,Female,72,3,4,Manager,4,Married,17875,High Income,11761,4,Y,Yes,13,3,3,80,1,29,2,2,1,New Employee,0,0,0
32,Mid-Career,Yes,1,Travel_Frequently,238,Research & Development,5,2,Life Sciences,1,1939,1,Female,47,4,1,Research Scientist,3,Single,2432,Low Income,15318,3,Y,Yes,14,3,1,80,0,8,2,3,4,Experienced,1,0,3
38,Mid-Career,No,0,Travel_Rarely,1206,Research & Development,9,2,Life Sciences,1,1940,2,Male,71,3,1,Research Scientist,4,Divorced,4771,Low Income,14293,2,Y,No,19,3,4,80,2,10,0,4,5,Experienced,2,0,3
49,Senior,No,0,Travel_Frequently,1064,Research & Development,2,1,Life Sciences,1,1941,2,Male,42,3,5,Research Director,4,Married,19161,High Income,13738,3,Y,No,15,3,4,80,0,28,3,3,5,Experienced,4,4,3
42,Mid-Career,No,0,Travel_Rarely,419,Sales,12,4,Marketing,1,1943,2,Male,77,3,2,Sales Executive,4,Divorced,5087,Medium Income,2900,3,Y,Yes,12,3,3,80,2,14,4,3,0,New Employee,0,0,0
27,Young,Yes,1,Travel_Frequently,1337,Human Resources,22,3,Human Resources,1,1944,1,Female,58,2,1,Human Resources,2,Married,2863,Low Income,19555,1,Y,No,12,3,1,80,0,1,2,3,1,New Employee,0,0,0
35,Mid-Career,No,0,Travel_Rarely,682,Sales,18,4,Medical,1,1945,2,Male,71,3,2,Sales Executive,1,Married,5561,Medium Income,15975,0,Y,No,16,3,4,80,1,6,2,1,5,Experienced,3,0,4
28,Young,No,0,Non-Travel,1103,Research & Development,16,3,Medical,1,1947,3,Male,49,3,1,Research Scientist,3,Single,2144,Low Income,2122,1,Y,No,14,3,3,80,0,5,3,2,5,Experienced,3,1,4
31,Mid-Career,No,0,Non-Travel,976,Research & Development,3,2,Medical,1,1948,3,Male,48,3,1,Research Scientist,1,Divorced,3065,Low Income,3995,1,Y,Yes,13,3,4,80,1,4,3,4,4,Experienced,2,2,3
36,Mid-Career,No,0,Non-Travel,1351,Research & Development,9,4,Life Sciences,1,1949,1,Male,66,4,1,Laboratory Technician,2,Married,2810,Low Income,9238,1,Y,No,22,4,2,80,0,5,3,3,5,Experienced,4,0,2
34,Mid-Career,No,0,Travel_Rarely,937,Sales,1,3,Marketing,1,1950,1,Male,32,3,3,Sales Executive,4,Single,9888,Medium Income,6770,1,Y,No,21,4,1,80,0,14,3,2,14,Veteran,8,2,1
34,Mid-Career,No,0,Travel_Rarely,1239,Sales,13,4,Medical,1,1951,4,Male,39,3,3,Sales Executive,3,Divorced,8628,Medium Income,22914,1,Y,No,18,3,3,80,1,9,2,2,8,Veteran,7,1,1
26,Young,No,0,Travel_Rarely,157,Research & Development,1,3,Medical,1,1952,3,Male,95,3,1,Laboratory Technician,1,Single,2867,Low Income,20006,0,Y,No,13,3,4,80,0,8,6,2,7,Experienced,7,7,6
29,Young,No,0,Travel_Rarely,136,Research & Development,1,3,Life Sciences,1,1954,1,Male,89,3,2,Healthcare Representative,1,Married,5373,Medium Income,6225,0,Y,No,12,3,1,80,1,6,5,2,5,Experienced,3,0,2
32,Mid-Career,No,0,Non-Travel,1146,Research & Development,15,4,Medical,1,1955,3,Female,34,3,2,Healthcare Representative,4,Divorced,6667,Medium Income,16542,5,Y,No,18,3,2,80,1,9,6,3,5,Experienced,1,1,2
31,Mid-Career,No,0,Travel_Frequently,1125,Research & Development,1,3,Life Sciences,1,1956,4,Male,48,1,2,Research Scientist,1,Married,5003,Medium Income,5771,1,Y,No,21,4,2,80,0,10,6,3,10,Veteran,8,8,7
28,Young,Yes,1,Travel_Rarely,1404,Research & Development,17,3,Technical Degree,1,1960,3,Male,32,2,1,Laboratory Technician,4,Divorced,2367,Low Income,18779,5,Y,No,12,3,1,80,1,6,2,2,4,Experienced,1,0,3
38,Mid-Career,No,0,Travel_Rarely,1404,Sales,1,3,Life Sciences,1,1961,1,Male,59,2,1,Sales Representative,1,Single,2858,Low Income,11473,4,Y,No,14,3,1,80,0,20,3,2,1,New Employee,0,0,0
35,Mid-Career,No,0,Travel_Rarely,1224,Sales,7,4,Life Sciences,1,1962,3,Female,55,3,2,Sales Executive,4,Married,5204,Medium Income,13586,1,Y,Yes,11,3,4,80,0,10,2,3,10,Veteran,8,0,9
27,Young,No,0,Travel_Rarely,954,Sales,9,3,Marketing,1,1965,4,Male,44,3,2,Sales Executive,4,Single,4105,Low Income,5099,1,Y,No,14,3,1,80,0,7,5,3,7,Experienced,7,0,7
32,Mid-Career,No,0,Travel_Rarely,1373,Research & Development,5,4,Life Sciences,1,1966,4,Male,56,2,2,Manufacturing Director,4,Single,9679,Medium Income,10138,8,Y,No,24,4,2,80,0,8,1,3,1,New Employee,0,0,0
31,Mid-Career,Yes,1,Travel_Frequently,754,Sales,26,4,Marketing,1,1967,1,Male,63,3,2,Sales Executive,4,Married,5617,Medium Income,21075,1,Y,Yes,11,3,3,80,0,10,4,3,10,Veteran,7,0,8
53,Senior,Yes,1,Travel_Rarely,1168,Sales,24,4,Life Sciences,1,1968,1,Male,66,3,3,Sales Executive,1,Single,10448,High Income,5843,6,Y,Yes,13,3,2,80,0,15,2,2,2,New Employee,2,2,2
54,Senior,No,0,Travel_Rarely,155,Research & Development,9,2,Life Sciences,1,1969,1,Female,67,3,2,Research Scientist,3,Married,2897,Low Income,22474,3,Y,No,11,3,3,80,2,9,6,2,4,Experienced,3,2,3
33,Mid-Career,No,0,Travel_Frequently,1303,Research & Development,7,2,Life Sciences,1,1970,4,Male,36,3,2,Healthcare Representative,3,Divorced,5968,Medium Income,18079,1,Y,No,20,4,3,80,3,9,2,3,9,Veteran,7,2,8
43,Mid-Career,No,0,Travel_Rarely,574,Research & Development,11,3,Life Sciences,1,1971,1,Male,30,3,3,Healthcare Representative,3,Married,7510,Medium Income,16873,1,Y,No,17,3,2,80,1,10,1,3,10,Veteran,9,0,9
38,Mid-Career,No,0,Travel_Frequently,1444,Human Resources,1,4,Other,1,1972,4,Male,88,3,1,Human Resources,2,Married,2991,Low Income,5224,0,Y,Yes,11,3,2,80,1,7,2,3,6,Experienced,2,1,2
55,Senior,No,0,Travel_Rarely,189,Human Resources,26,4,Human Resources,1,1973,3,Male,71,4,5,Manager,2,Married,19636,High Income,25811,4,Y,Yes,18,3,1,80,1,35,0,3,10,Veteran,9,1,4
31,Mid-Career,No,0,Travel_Rarely,1276,Research & Development,2,1,Medical,1,1974,4,Female,59,1,1,Laboratory Technician,4,Divorced,1129,Low Income,17536,1,Y,Yes,11,3,3,80,3,1,4,3,1,New Employee,0,0,0
39,Mid-Career,No,0,Travel_Rarely,119,Sales,15,4,Marketing,1,1975,2,Male,77,3,4,Sales Executive,1,Single,13341,High Income,25098,0,Y,No,12,3,1,80,0,21,3,3,20,Veteran,8,11,10
42,Mid-Career,No,0,Non-Travel,335,Research & Development,23,2,Life Sciences,1,1976,4,Male,37,2,2,Research Scientist,3,Single,4332,Low Income,14811,1,Y,No,12,3,4,80,0,20,2,3,20,Veteran,9,3,7
31,Mid-Career,No,0,Non-Travel,697,Research & Development,10,3,Medical,1,1979,3,Female,40,3,3,Research Director,3,Married,11031,High Income,26862,4,Y,No,20,4,3,80,1,13,2,4,11,Veteran,7,4,8
54,Senior,No,0,Travel_Rarely,157,Research & Development,10,3,Medical,1,1980,3,Female,77,3,2,Manufacturing Director,1,Single,4440,Low Income,25198,6,Y,Yes,19,3,4,80,0,9,3,3,5,Experienced,2,1,4
24,Young,No,0,Travel_Rarely,771,Research & Development,1,2,Life Sciences,1,1981,2,Male,45,2,2,Healthcare Representative,3,Single,4617,Low Income,14120,1,Y,No,12,3,2,80,0,4,2,2,4,Experienced,3,1,2
23,Young,No,0,Travel_Rarely,571,Research & Development,12,2,Other,1,1982,4,Male,78,3,1,Laboratory Technician,4,Single,2647,Low Income,13672,1,Y,No,13,3,3,80,0,5,6,4,5,Experienced,2,1,4
40,Mid-Career,No,0,Travel_Frequently,692,Research & Development,11,3,Technical Degree,1,1985,4,Female,73,3,2,Laboratory Technician,3,Married,6323,Medium Income,26849,1,Y,No,11,3,1,80,1,10,2,4,10,Veteran,9,9,4
40,Mid-Career,No,0,Travel_Rarely,444,Sales,2,2,Marketing,1,1986,2,Female,92,3,2,Sales Executive,2,Married,5677,Medium Income,4258,3,Y,No,14,3,3,80,1,15,4,3,11,Veteran,8,5,10
25,Young,No,0,Travel_Rarely,309,Human Resources,2,3,Human Resources,1,1987,3,Female,82,3,1,Human Resources,2,Married,2187,Low Income,19655,4,Y,No,14,3,3,80,0,6,3,3,2,New Employee,0,1,2
30,Mid-Career,No,0,Travel_Rarely,911,Research & Development,1,2,Medical,1,1989,4,Male,76,3,1,Laboratory Technician,2,Married,3748,Low Income,4077,1,Y,No,13,3,3,80,0,12,6,2,12,Veteran,8,1,7
25,Young,No,0,Travel_Rarely,977,Research & Development,2,1,Other,1,1992,4,Male,57,3,1,Laboratory Technician,3,Divorced,3977,Low Income,7298,6,Y,Yes,19,3,3,80,1,7,2,2,2,New Employee,2,0,2
47,Senior,No,0,Travel_Rarely,1180,Research & Development,25,3,Medical,1,1993,1,Male,84,3,3,Healthcare Representative,3,Single,8633,Medium Income,13084,2,Y,No,23,4,2,80,0,25,3,3,17,Veteran,14,12,11
33,Mid-Career,No,0,Non-Travel,1313,Research & Development,1,2,Medical,1,1994,2,Male,59,2,1,Laboratory Technician,3,Divorced,2008,Low Income,20439,1,Y,No,12,3,3,80,3,1,2,2,1,New Employee,1,0,0
38,Mid-Career,No,0,Travel_Rarely,1321,Sales,1,4,Life Sciences,1,1995,4,Male,86,3,2,Sales Executive,2,Married,4440,Low Income,7636,0,Y,No,15,3,1,80,2,16,3,3,15,Veteran,13,5,8
31,Mid-Career,No,0,Travel_Rarely,1154,Sales,2,2,Life Sciences,1,1996,1,Male,54,3,1,Sales Representative,3,Married,3067,Low Income,6393,0,Y,No,19,3,3,80,1,3,1,3,2,New Employee,2,1,2
38,Mid-Career,No,0,Travel_Frequently,508,Research & Development,6,4,Life Sciences,1,1997,1,Male,72,2,2,Manufacturing Director,3,Married,5321,Medium Income,14284,2,Y,No,11,3,4,80,1,10,1,3,8,Veteran,3,7,7
42,Mid-Career,No,0,Travel_Rarely,557,Research & Development,18,4,Life Sciences,1,1998,4,Male,35,3,2,Research Scientist,1,Divorced,5410,Medium Income,11189,6,Y,Yes,17,3,3,80,1,9,3,2,4,Experienced,3,1,2
41,Mid-Career,No,0,Travel_Rarely,642,Research & Development,1,3,Life Sciences,1,1999,4,Male,76,3,1,Research Scientist,4,Married,2782,Low Income,21412,3,Y,No,22,4,1,80,1,12,3,3,5,Experienced,3,1,0
47,Senior,No,0,Non-Travel,1162,Research & Development,1,1,Medical,1,2000,3,Female,98,3,3,Research Director,2,Married,11957,High Income,17231,0,Y,No,18,3,1,80,2,14,3,1,13,Veteran,8,5,12
35,Mid-Career,No,0,Travel_Rarely,1490,Research & Development,11,4,Medical,1,2003,4,Male,43,3,1,Laboratory Technician,3,Married,2660,Low Income,20232,7,Y,Yes,11,3,3,80,1,5,3,3,2,New Employee,2,2,2
22,Young,No,0,Travel_Rarely,581,Research & Development,1,2,Life Sciences,1,2007,4,Male,63,3,1,Research Scientist,3,Single,3375,Low Income,17624,0,Y,No,12,3,4,80,0,4,2,4,3,Experienced,2,1,2
35,Mid-Career,No,0,Travel_Rarely,1395,Research & Development,9,4,Medical,1,2008,2,Male,48,3,2,Research Scientist,3,Single,5098,Medium Income,18698,1,Y,No,19,3,2,80,0,10,5,3,10,Veteran,7,0,8
33,Mid-Career,No,0,Travel_Rarely,501,Research & Development,15,2,Medical,1,2009,2,Female,95,3,2,Healthcare Representative,4,Married,4878,Low Income,21653,0,Y,Yes,13,3,1,80,1,10,6,3,9,Veteran,7,8,1
32,Mid-Career,No,0,Travel_Rarely,267,Research & Development,29,4,Life Sciences,1,2010,3,Female,49,2,1,Laboratory Technician,2,Single,2837,Low Income,15919,1,Y,No,13,3,3,80,0,6,3,3,6,Experienced,2,4,1
40,Mid-Career,No,0,Travel_Rarely,543,Research & Development,1,4,Life Sciences,1,2012,1,Male,83,3,1,Laboratory Technician,4,Married,2406,Low Income,4060,8,Y,No,19,3,3,80,2,8,3,2,1,New Employee,0,0,0
32,Mid-Career,No,0,Travel_Rarely,234,Sales,1,4,Medical,1,2013,2,Male,68,2,1,Sales Representative,2,Married,2269,Low Income,18024,0,Y,No,14,3,2,80,1,3,2,3,2,New Employee,2,2,2
39,Mid-Career,No,0,Travel_Rarely,116,Research & Development,24,1,Life Sciences,1,2014,1,Male,52,3,2,Research Scientist,4,Single,4108,Low Income,5340,7,Y,No,13,3,1,80,0,18,2,3,7,Experienced,7,1,7
38,Mid-Career,No,0,Travel_Rarely,201,Research & Development,10,3,Medical,1,2015,2,Female,99,1,3,Research Director,3,Married,13206,High Income,3376,3,Y,No,12,3,1,80,1,20,3,3,18,Veteran,16,1,11
32,Mid-Career,No,0,Travel_Rarely,801,Sales,1,4,Marketing,1,2016,3,Female,48,3,3,Sales Executive,4,Married,10422,High Income,24032,1,Y,No,19,3,3,80,2,14,3,3,14,Veteran,10,5,7
37,Mid-Career,No,0,Travel_Rarely,161,Research & Development,10,3,Life Sciences,1,2017,3,Female,42,4,3,Research Director,4,Married,13744,High Income,15471,1,Y,Yes,25,4,1,80,1,16,2,3,16,Veteran,11,6,8
25,Young,No,0,Travel_Rarely,1382,Sales,8,2,Other,1,2018,1,Female,85,3,2,Sales Executive,3,Divorced,4907,Low Income,13684,0,Y,Yes,22,4,2,80,1,6,3,2,5,Experienced,3,0,4
52,Senior,No,0,Non-Travel,585,Sales,29,4,Life Sciences,1,2019,1,Male,40,3,1,Sales Representative,4,Divorced,3482,Low Income,19788,2,Y,No,15,3,2,80,2,16,3,2,9,Veteran,8,0,0
44,Mid-Career,No,0,Travel_Rarely,1037,Research & Development,1,3,Medical,1,2020,2,Male,42,3,1,Research Scientist,4,Single,2436,Low Income,13422,6,Y,Yes,12,3,3,80,0,6,2,3,4,Experienced,3,1,2
21,Young,No,0,Travel_Rarely,501,Sales,5,1,Medical,1,2021,3,Male,58,3,1,Sales Representative,1,Single,2380,Low Income,25479,1,Y,Yes,11,3,4,80,0,2,6,3,2,New Employee,2,1,2
39,Mid-Career,No,0,Non-Travel,105,Research & Development,9,3,Life Sciences,1,2022,4,Male,87,3,5,Manager,4,Single,19431,High Income,15302,2,Y,No,13,3,3,80,0,21,3,2,6,Experienced,0,1,3
23,Young,Yes,1,Travel_Frequently,638,Sales,9,3,Marketing,1,2023,4,Male,33,3,1,Sales Representative,1,Married,1790,Low Income,26956,1,Y,No,19,3,1,80,1,1,3,2,1,New Employee,0,1,0
36,Mid-Career,No,0,Travel_Rarely,557,Sales,3,3,Medical,1,2024,1,Female,94,2,3,Sales Executive,4,Married,7644,Medium Income,12695,0,Y,No,19,3,3,80,2,10,2,3,9,Veteran,7,3,4
